"tac,""vendor"",""platform"",""type"""
"35782102,""TBK"",""Proprietary"",""Phone"""
"35782103,""Techfaith"",""Proprietary"",""Phone"""
"35782200,""TCL"",""Proprietary"",""Phone"""
"35782201,""Gaotong"",""Proprietary"",""Phone"""
"35782202,""TBK"",""Proprietary"",""Phone"""
"35782203,""Enet"",""Proprietary"",""Phone"""
"35782300,""Gionee"",""Proprietary"",""Phone"""
"35782301,""Samsung"",""Proprietary"",""Phone"""
"35782302,""TBK"",""Proprietary"",""Phone"""
"35782303,""Enet"",""Proprietary"",""Phone"""
"35782400,""Capitel"",""Proprietary"",""Phone"""
"35782401,""CECT"",""Proprietary"",""Phone"""
"35782402,""Daxian"",""Proprietary"",""Phone"""
"35782403,""Enet"",""Proprietary"",""Phone"""
"35782500,""CCT"",""Proprietary"",""Phone"""
"35782501,""Samsung"",""Proprietary"",""Data card"""
"35782502,""Daxian"",""Proprietary"",""Phone"""
"35782503,""Dowee"",""Proprietary"",""Phone"""
"35782600,""CCT"",""Proprietary"",""Phone"""
"35782601,""Samsung"",""Proprietary"",""Phone"""
"35782602,""Daxian"",""Proprietary"",""Phone"""
"35782603,""Dowee"",""Proprietary"",""Phone"""
"35782700,""CCT"",""Proprietary"",""Phone"""
"35782701,""Daxian"",""Proprietary"",""Phone"""
"35782702,""Daxian"",""Proprietary"",""Phone"""
"35782703,""Ixon"",""Proprietary"",""Phone"""
"35782800,""CCT"",""Proprietary"",""Phone"""
"35782801,""Malata"",""Proprietary"",""Phone"""
"35782803,""ZTE"",""Proprietary"",""Phone"""
"35782900,""TCL"",""Proprietary"",""Phone"""
"35782901,""Capitel"",""Proprietary"",""Phone"""
"35782903,""LG"",""Proprietary"",""Phone"""
"35783000,""TCL"",""Proprietary"",""Phone"""
"35783001,""Sony Ericsson"",""Proprietary"",""Phone"""
"35783002,""PhoneOne"",""Proprietary"",""Phone"""
"35532001,""Dbtel"",""Proprietary"",""Phone"""
"35532002,""Gaoxiang"",""Proprietary"",""Phone"""
"35532003,""Timespower"",""Proprietary"",""Phone"""
"35532004,""Panasonic"",""Proprietary"",""Phone"""
"35532100,""Philips"",""Proprietary"",""Phone"""
"35532101,""Dbtel"",""Proprietary"",""Phone"""
"35532102,""Gaoxiang"",""Proprietary"",""Phone"""
"35532103,""Guowei"",""Proprietary"",""Phone"""
"35532104,""Green"",""Proprietary"",""Phone"""
"35532200,""Philips"",""Proprietary"",""Phone"""
"35532201,""3Gnet"",""Proprietary"",""Phone"""
"35532202,""Pratham"",""Proprietary"",""Phone"""
"35532203,""Cellularnet"",""Proprietary"",""Phone"""
"35532204,""Telit"",""Proprietary"",""Phone"""
"35532300,""Philips"",""Proprietary"",""Phone"""
"35532301,""Huayu"",""Proprietary"",""Phone"""
"35532302,""Pratham"",""Proprietary"",""Phone"""
"35532303,""Basicom"",""Proprietary"",""Phone"""
"35532304,""Telit"",""Proprietary"",""Phone"""
"35532401,""Samsung"",""Proprietary"",""Phone"""
"35532402,""Pratham"",""Proprietary"",""Phone"""
"35532403,""Basicom"",""Proprietary"",""Phone"""
"35532404,""Telit"",""Proprietary"",""Phone"""
"35532500,""Philips"",""Proprietary"",""Phone"""
"35532501,""Samsung"",""Proprietary"",""Phone"""
"35532502,""Pratham"",""Proprietary"",""Phone"""
"35532503,""Basicom"",""Proprietary"",""Phone"""
"35532504,""HK"",""Proprietary"",""Phone"""
"35532600,""Marconi"",""Proprietary"",""Phone"""
"35532601,""Anydata"",""Proprietary"",""Phone"""
"35532602,""Samsung"",""Proprietary"",""Phone"""
"35532603,""Changjiang"",""Proprietary"",""Phone"""
"35532604,""HK"",""Proprietary"",""Phone"""
"35532700,""D-Net"",""Proprietary"",""Phone"""
"35532701,""Anydata"",""Proprietary"",""Phone"""
"35532702,""Samsung"",""Proprietary"",""Phone"""
"35532703,""Radisson"",""Proprietary"",""Phone"""
"35532704,""HK"",""Proprietary"",""Phone"""
"35532800,""LG"",""Proprietary"",""Phone"""
"35532801,""Anydata"",""Proprietary"",""Phone"""
"35532802,""Samsung"",""Proprietary"",""Phone"""
"35532803,""Radisson"",""Proprietary"",""Phone"""
"35532804,""HK"",""Proprietary"",""Phone"""
"35532900,""Bird"",""Proprietary"",""Phone"""
"35532901,""Anydata"",""Proprietary"",""Phone"""
"35532902,""Zaxid"",""Proprietary"",""Phone"""
"35532903,""Radisson"",""Proprietary"",""Phone"""
"35532904,""HK"",""Proprietary"",""Phone"""
"35533001,""Anydata"",""Proprietary"",""Phone"""
"35533002,""Zaxid"",""Proprietary"",""Phone"""
"35533003,""Changjiang"",""Proprietary"",""Phone"""
"35533004,""HK"",""Proprietary"",""Phone"""
"35533100,""D-Net"",""Proprietary"",""Phone"""
"35533101,""Tianyu"",""Proprietary"",""Phone"""
"35533102,""Zaxid"",""Proprietary"",""Phone"""
"35533103,""Enet"",""Proprietary"",""Phone"""
"35533104,""HK"",""Proprietary"",""Phone"""
"35533200,""Top Guo Wei"",""Proprietary"",""Phone"""
"35533201,""Tianyu"",""Proprietary"",""Phone"""
"35533202,""Zaxid"",""Proprietary"",""Phone"""
"35533203,""Stmobile"",""Proprietary"",""Phone"""
"35533204,""HK"",""Proprietary"",""Phone"""
"35533300,""NEC"",""Proprietary"",""Phone"""
"35533301,""Tianyu"",""Proprietary"",""Phone"""
"35533302,""Zaxid"",""Proprietary"",""Phone"""
"35533303,""Erco"",""Proprietary"",""Phone"""
"35533304,""HK"",""Proprietary"",""Phone"""
"35533400,""NEC"",""Proprietary"",""Phone"""
"35533401,""Tianyu"",""Proprietary"",""Phone"""
"86466800,""Philips"",""Proprietary"",""Phone"""
"35554302,""I-Sirius"",""Proprietary"",""Phone"""
"35554303,""Sigmatel"",""Proprietary"",""Phone"""
"35554304,""Ericsson"",""Proprietary"",""Data card"""
"35554400,""Sagem"",""Proprietary"",""Phone"""
"35554401,""Nokia"",""ISA"",""Phone"""
"35554402,""I-Sirius"",""Proprietary"",""Phone"""
"35554403,""LG"",""Proprietary"",""Phone"""
"35554404,""Ericsson"",""Proprietary"",""Phone"""
"35554500,""Sagem"",""Proprietary"",""Phone"""
"35554501,""Nokia"",""ISA"",""Phone"""
"35554502,""Lenk"",""Proprietary"",""Phone"""
"35554503,""Veva"",""Proprietary"",""Phone"""
"35554504,""Ericsson"",""Proprietary"",""Phone"""
"35554600,""CECT"",""Proprietary"",""Phone"""
"35554601,""Nokia"",""ISA"",""Phone"""
"35554602,""Samgo"",""Proprietary"",""Phone"""
"35554603,""Veva"",""Proprietary"",""Phone"""
"35554604,""Ericsson"",""Proprietary"",""Phone"""
"35554700,""Telsda"",""Proprietary"",""Phone"""
"35554701,""Nokia"",""ISA"",""Phone"""
"35554702,""Bandshine"",""Proprietary"",""Phone"""
"35554703,""Concord"",""Proprietary"",""Phone"""
"35554704,""Gfive"",""Proprietary"",""Phone"""
"35554800,""LG"",""Proprietary"",""Phone"""
"35554801,""Nokia"",""ISA"",""Phone"""
"35554802,""Zhongyi"",""Proprietary"",""Phone"""
"35554803,""CECT"",""Proprietary"",""Phone"""
"35554804,""Gfive"",""Proprietary"",""Phone"""
"35554900,""LG"",""Proprietary"",""Phone"""
"35554901,""Nokia"",""ISA"",""Phone"""
"35554902,""Uei"",""Proprietary"",""Phone"""
"35554903,""Digiphone"",""Proprietary"",""Phone"""
"35554904,""Gfive"",""Proprietary"",""Phone"""
"35555000,""LG"",""Proprietary"",""Phone"""
"35555001,""Nokia"",""ISA"",""Phone"""
"35555002,""Daxian"",""Proprietary"",""Phone"""
"35555003,""Digimax"",""Proprietary"",""Phone"""
"35555004,""Gfive"",""Proprietary"",""Phone"""
"35555100,""BenQ"",""Proprietary"",""Phone"""
"35555101,""Motorola"",""Proprietary"",""Phone"""
"35555102,""Gionee"",""Proprietary"",""Phone"""
"35555103,""Kenxinda"",""Proprietary"",""Phone"""
"35555104,""Gfive"",""Proprietary"",""Phone"""
"35555200,""BenQ"",""Proprietary"",""Phone"""
"35555201,""Motorola"",""Proprietary"",""Phone"""
"35555202,""TLT"",""Proprietary"",""Phone"""
"35555203,""Kenxinda"",""Proprietary"",""Phone"""
"35555204,""Gfive"",""Proprietary"",""Phone"""
"35555300,""Hitachi"",""Proprietary"",""Phone"""
"35555301,""Motorola"",""Proprietary"",""Phone"""
"35555302,""TLT"",""Proprietary"",""Phone"""
"35555303,""Elitek"",""Proprietary"",""Phone"""
"35555304,""Gfive"",""Proprietary"",""Phone"""
"35555400,""Amoi"",""Proprietary"",""Phone"""
"35555401,""Motorola"",""Proprietary"",""Phone"""
"35555402,""Elitek"",""Proprietary"",""Phone"""
"35555403,""Suncell"",""Proprietary"",""Phone"""
"35555404,""Gfive"",""Proprietary"",""Phone"""
"35555500,""Arima"",""Proprietary"",""Phone"""
"35555501,""Motorola"",""VRTXmc"",""Phone"""
"35555502,""Elitek"",""Proprietary"",""Phone"""
"35555503,""Novia"",""Proprietary"",""Phone"""
"35555504,""G-tide"",""Proprietary"",""Phone"""
"35555555,""FAKE"",""Proprietary"",""Phone"""
"35555600,""Arima"",""Proprietary"",""Phone"""
"35555601,""Motorola"",""Linux-based"",""SmartPhone"""
"35555602,""Techfaith"",""Proprietary"",""Phone"""
"35555603,""ZTE"",""Proprietary"",""Phone"""
"35555604,""ZTC"",""Proprietary"",""Phone"""
"35555700,""Arima"",""Proprietary"",""Phone"""
"35574703,""Longcheer"",""Proprietary"",""Phone"""
"35574704,""Etel"",""Proprietary"",""Phone"""
"35574800,""Siemens"",""Proprietary"",""Phone"""
"35574801,""LG"",""Proprietary"",""Phone"""
"35574802,""Nokia"",""Symbian OS"",""SmartPhone"""
"35574803,""Huawei"",""Proprietary"",""Phone"""
"35574804,""Etel"",""Proprietary"",""Phone"""
"35574900,""Konka"",""Proprietary"",""Phone"""
"35574901,""Gaotong"",""Proprietary"",""Phone"""
"35574902,""Nokia"",""ISA"",""Phone"""
"35574903,""GeePee"",""Proprietary"",""Phone"""
"35574904,""Sprint"",""Proprietary"",""Phone"""
"35575000,""Logic-Camp"",""Proprietary"",""Phone"""
"35575001,""Lenovo"",""Proprietary"",""Phone"""
"35575002,""Nokia"",""ISA"",""Phone"""
"35575003,""Tclon"",""Proprietary"",""Phone"""
"35575004,""Sprint"",""Proprietary"",""Phone"""
"35575100,""Telsda"",""Proprietary"",""Phone"""
"35575101,""Samsung"",""Proprietary"",""Phone"""
"35575102,""HTC"",""Android"",""SmartPhone"""
"35575103,""3Gnet"",""Proprietary"",""Phone"""
"35575104,""Sprint"",""Proprietary"",""Phone"""
"35575200,""Dbtel"",""Proprietary"",""Phone"""
"35575201,""Samsung"",""Proprietary"",""Phone"""
"35575202,""HTC"",""Android"",""SmartPhone"""
"35575203,""ZTE"",""Proprietary"",""Phone"""
"35575204,""Sprint"",""Proprietary"",""Phone"""
"35575300,""Siemens"",""Proprietary"",""Phone"""
"35575301,""Samsung"",""Windows Mobile"",""SmartPhone"""
"35575302,""Sony Ericsson"",""Symbian OS"",""Phone"""
"35575303,""Inventec"",""Proprietary"",""Phone"""
"35575304,""Sprint"",""Proprietary"",""Phone"""
"35575400,""Siemens"",""Proprietary"",""Phone"""
"35575401,""Gionee"",""Proprietary"",""Phone"""
"35575402,""Sony Ericsson"",""Proprietary"",""Phone"""
"35575403,""Sagem"",""Proprietary"",""Phone"""
"35575404,""Sprint"",""Proprietary"",""Phone"""
"35575500,""Siemens"",""Proprietary"",""Phone"""
"35575501,""HTC"",""Windows Mobile"",""SmartPhone"""
"35575502,""Sony Ericsson"",""Proprietary"",""Phone"""
"35575503,""Voice Mobile"",""Proprietary"",""Phone"""
"35575504,""Sprint"",""Proprietary"",""Phone"""
"35575600,""Siemens"",""Proprietary"",""Phone"""
"35575601,""HTC"",""Windows Mobile"",""SmartPhone"""
"35575602,""Fory"",""Proprietary"",""Phone"""
"35575603,""Samsung"",""Proprietary"",""Phone"""
"35575604,""Sprint"",""Proprietary"",""Phone"""
"35575700,""Hyundai"",""Proprietary"",""Phone"""
"35575701,""HTC"",""Windows Mobile"",""SmartPhone"""
"35575702,""Fory"",""Proprietary"",""Phone"""
"35575703,""Samsung"",""Proprietary"",""Phone"""
"35575704,""G-King"",""Proprietary"",""Phone"""
"35575800,""Mobile Innovation"",""Proprietary"",""Phone"""
"35575801,""BenQ-Siemens"",""Proprietary"",""Phone"""
"35575802,""Zoye"",""Proprietary"",""Phone"""
"35575803,""Samsung"",""Proprietary"",""Phone"""
"35575804,""GoldMaster"",""Proprietary"",""Phone"""
"35575900,""Ezio"",""Proprietary"",""Phone"""
"35575901,""Gionee"",""Proprietary"",""Phone"""
"35759001,""Daxian"",""Proprietary"",""Phone"""
"35759002,""LG"",""Proprietary"",""Phone"""
"35759003,""Kingtech"",""Proprietary"",""Phone"""
"35759100,""Nokia"",""ISA"",""Phone"""
"35783003,""Cellon"",""Proprietary"",""Phone"""
"35786302,""Sony Ericsson"",""Proprietary"",""Phone"""
"35786303,""C-motech"",""Proprietary"",""Phone"""
"35786400,""Blackberry"",""BlackBerry OS"",""Phone"""
"35786401,""ZTE"",""Proprietary"",""Phone"""
"35786402,""Sony Ericsson"",""Proprietary"",""Phone"""
"35786403,""Moses"",""Proprietary"",""Phone"""
"35786500,""Lenovo"",""Proprietary"",""Phone"""
"35786501,""Huawei"",""Proprietary"",""USB modem"""
"35786502,""Sony Ericsson"",""Proprietary"",""USB modem"""
"35786503,""Moses"",""Proprietary"",""Phone"""
"35786600,""Samsung"",""Proprietary"",""Phone"""
"35786601,""Zhongyi"",""Proprietary"",""Phone"""
"35786602,""Sony Ericsson"",""Proprietary"",""Network device"""
"35786603,""ZTE"",""Proprietary"",""Phone"""
"35786700,""Samsung"",""Proprietary"",""Phone"""
"35786701,""Huawei"",""Proprietary"",""USB modem"""
"35786702,""ZTE"",""Proprietary"",""USB modem"""
"35786703,""Noviya"",""Proprietary"",""Phone"""
"35786800,""Gaotong"",""Proprietary"",""Phone"""
"35786801,""Samsung"",""Proprietary"",""Phone"""
"35786802,""Unitone"",""Proprietary"",""Phone"""
"35786803,""Noviya"",""Proprietary"",""Phone"""
"35786900,""Bellwave"",""Proprietary"",""Phone"""
"35786901,""Huayu"",""Proprietary"",""Phone"""
"35786902,""Unitone"",""Proprietary"",""Phone"""
"35786903,""ZTC"",""Proprietary"",""Phone"""
"35787000,""Ezio"",""Proprietary"",""Phone"""
"35787001,""Soyea"",""Proprietary"",""Phone"""
"35787002,""A-Link"",""Proprietary"",""Phone"""
"35787003,""I-Mobile"",""Proprietary"",""Phone"""
"35787100,""Malata"",""Proprietary"",""Phone"""
"35787101,""Samsung"",""Proprietary"",""Phone"""
"35787102,""Xtelecom"",""Proprietary"",""Phone"""
"35787103,""Jinpeng"",""Proprietary"",""Phone"""
"35787200,""LG"",""Proprietary"",""Phone"""
"35787201,""Phonetech"",""Proprietary"",""Phone"""
"35787202,""ZTE"",""Proprietary"",""Phone"""
"35787203,""Alfatel"",""Proprietary"",""Phone"""
"35787300,""LG"",""Proprietary"",""Phone"""
"35787301,""WIT"",""Proprietary"",""Phone"""
"35787302,""ZTE"",""Proprietary"",""Phone"""
"35787303,""Bystar"",""Proprietary"",""Phone"""
"35787400,""Sagem"",""Proprietary"",""Phone"""
"35787402,""ZTE"",""Proprietary"",""Phone"""
"35787403,""Yuner"",""Proprietary"",""Phone"""
"35787500,""VK Mobile"",""Proprietary"",""Phone"""
"35787501,""Simcom"",""Proprietary"",""Network device"""
"35787502,""Pulid"",""Proprietary"",""Phone"""
"35787503,""Guolitong"",""Proprietary"",""Phone"""
"35787600,""VK Mobile"",""Proprietary"",""Phone"""
"35787602,""Pulid"",""Proprietary"",""Phone"""
"35787603,""Bystar"",""Proprietary"",""Phone"""
"35787700,""VK Mobile"",""Proprietary"",""Phone"""
"35787701,""CECT"",""Proprietary"",""Phone"""
"35787702,""KDI"",""Proprietary"",""Phone"""
"35787703,""Bystar"",""Proprietary"",""Phone"""
"35787800,""Eastcom"",""Proprietary"",""Phone"""
"35787802,""Pulid"",""Proprietary"",""Phone"""
"35787803,""Bystar"",""Proprietary"",""Phone"""
"35533403,""T-Tech"",""Proprietary"",""Phone"""
"35533404,""HK"",""Proprietary"",""Phone"""
"35533500,""Newgen"",""Proprietary"",""Phone"""
"35533501,""Tianyu"",""Proprietary"",""Phone"""
"35533502,""Eyang"",""Proprietary"",""Phone"""
"35533503,""T-Tech"",""Proprietary"",""Phone"""
"35533504,""Moses"",""Proprietary"",""Phone"""
"35533600,""NEC"",""Proprietary"",""Phone"""
"35533601,""Tianyu"",""Proprietary"",""Phone"""
"35533602,""Eyang"",""Proprietary"",""Phone"""
"35533603,""T-Tech"",""Proprietary"",""Phone"""
"35533604,""Promsvyaz"",""Proprietary"",""Phone"""
"35533700,""ABB"",""Proprietary"",""Phone"""
"35533701,""Tianyu"",""Proprietary"",""Phone"""
"35533702,""Siemens"",""Proprietary"",""Phone"""
"35533703,""Luxus"",""Proprietary"",""Phone"""
"35533704,""Samsung"",""Proprietary"",""Phone"""
"35533800,""LG"",""Proprietary"",""Phone"""
"35533801,""IWIT"",""Proprietary"",""Phone"""
"35533802,""Bird"",""Proprietary"",""Phone"""
"35533803,""Mi-Fone"",""Proprietary"",""Phone"""
"35533804,""Samsung"",""Proprietary"",""Phone"""
"35533900,""Samsung"",""Proprietary"",""Phone"""
"35533901,""TCL"",""Proprietary"",""Phone"""
"35533902,""Teniu"",""Proprietary"",""Phone"""
"35533903,""Mi-Fone"",""Proprietary"",""Phone"""
"35533904,""Samsung"",""Proprietary"",""Phone"""
"35534000,""SED"",""Proprietary"",""Phone"""
"35534001,""TCL"",""Proprietary"",""Phone"""
"35534002,""Lovme"",""Proprietary"",""Phone"""
"35534003,""Mi-Fone"",""Proprietary"",""Phone"""
"35534004,""Samsung"",""Proprietary"",""Phone"""
"35534100,""Simcom"",""Proprietary"",""Network device"""
"35534101,""Pantech"",""Proprietary"",""Phone"""
"35534102,""Lovme"",""Proprietary"",""Phone"""
"35534103,""Zhongyi"",""Proprietary"",""Phone"""
"35534104,""Samsung"",""Proprietary"",""Phone"""
"35534200,""Siemens"",""Proprietary"",""Phone"""
"35534201,""Pantech"",""Proprietary"",""Phone"""
"35534202,""Lovme"",""Proprietary"",""Phone"""
"35534203,""Zhongyi"",""Proprietary"",""Phone"""
"35534204,""Samsung"",""Proprietary"",""Phone"""
"35534300,""LG"",""Proprietary"",""Phone"""
"35534301,""O2"",""Windows Mobile"",""SmartPhone"""
"35534302,""Basicom"",""Proprietary"",""Phone"""
"35534303,""Zhongyi"",""Proprietary"",""Phone"""
"35534304,""Samsung"",""Proprietary"",""Phone"""
"35534400,""Lexus"",""Proprietary"",""Phone"""
"35534401,""Bellwave"",""Proprietary"",""Phone"""
"35534402,""Zhongyi"",""Proprietary"",""Phone"""
"35534403,""Fly"",""Proprietary"",""Phone"""
"35534404,""Samsung"",""Proprietary"",""Phone"""
"35534500,""Amoi"",""Proprietary"",""Phone"""
"35534501,""Bellwave"",""Proprietary"",""Phone"""
"35534502,""Zhongyi"",""Proprietary"",""Phone"""
"35534503,""Premier"",""Proprietary"",""Phone"""
"35534504,""Sigmatel"",""Proprietary"",""Phone"""
"35534600,""Zeus"",""Proprietary"",""Phone"""
"35534601,""Bellwave"",""Proprietary"",""Phone"""
"35534602,""Zhongyi"",""Proprietary"",""Phone"""
"35534603,""Premier"",""Proprietary"",""Phone"""
"35534604,""Gfive"",""Proprietary"",""Phone"""
"35534700,""TCL"",""Proprietary"",""Phone"""
"35534701,""TCL"",""Proprietary"",""Phone"""
"35534702,""Teniu"",""Proprietary"",""Phone"""
"35534703,""Premier"",""Proprietary"",""Phone"""
"35534704,""Gfive"",""Proprietary"",""Phone"""
"35534800,""CCT"",""Proprietary"",""Phone"""
"35534801,""Hitachi"",""Proprietary"",""Phone"""
"35534802,""Jinpeng"",""Proprietary"",""Phone"""
"35534803,""Premier"",""Proprietary"",""Phone"""
"35534804,""Gfive"",""Proprietary"",""Phone"""
"35555701,""Motorola"",""Linux-based"",""SmartPhone"""
"35555702,""Unis-Hitech"",""Proprietary"",""Phone"""
"35555703,""ZTE"",""Proprietary"",""Phone"""
"35555704,""Ever"",""Proprietary"",""Phone"""
"35555800,""Arima"",""Proprietary"",""Phone"""
"35555801,""Motorola"",""Proprietary"",""Phone"""
"35555802,""CECT"",""Proprietary"",""Phone"""
"35555803,""ZTE"",""Proprietary"",""Phone"""
"35555804,""Samsung"",""Android"",""SmartPhone"""
"35555900,""TCL"",""Proprietary"",""Phone"""
"35555901,""Motorola"",""VRTXmc"",""Phone"""
"35555902,""CECT"",""Proprietary"",""Phone"""
"35555903,""Longcheer"",""Proprietary"",""Phone"""
"35555904,""Samsung"",""Android"",""SmartPhone"""
"35556000,""Top Guo Wei"",""Proprietary"",""Phone"""
"35556001,""Motorola"",""VRTXmc"",""Phone"""
"35556002,""Piranha"",""Proprietary"",""Phone"""
"35556003,""Toxmobile"",""Proprietary"",""Phone"""
"35556004,""Acer"",""Proprietary"",""Phone"""
"35556100,""Asus"",""Proprietary"",""Phone"""
"35556101,""Motorola"",""Linux-based"",""SmartPhone"""
"35556102,""Piranha"",""Proprietary"",""Phone"""
"35556103,""Novia"",""Proprietary"",""Phone"""
"35556104,""Gfive"",""Proprietary"",""Phone"""
"35556200,""Airo"",""Proprietary"",""Phone"""
"35556201,""Motorola"",""Proprietary"",""Phone"""
"35556202,""Hunan Electronic"",""Proprietary"",""Phone"""
"35556203,""Meyzu"",""Proprietary"",""Phone"""
"35556204,""Gfive"",""Proprietary"",""Phone"""
"35556301,""Motorola"",""Linux-based"",""SmartPhone"""
"35556302,""3Gnet"",""Proprietary"",""Phone"""
"35556303,""Meyzu"",""Proprietary"",""Phone"""
"35556304,""Skyworth"",""Proprietary"",""Phone"""
"35556400,""Sense"",""Proprietary"",""Phone"""
"35556401,""Motorola"",""Proprietary"",""Phone"""
"35556402,""3Gnet"",""Proprietary"",""Phone"""
"35556403,""Meyzu"",""Proprietary"",""Phone"""
